en,ml,pr,WER,CER,BLEU
Aarogya vakuppinte prishodhna: ‘risku phaktr’ grooppil kootuthal perennu manthi,ആരോഗ്യ വകുപ്പിന്റെ  പരിശോധന: ‘റിസ്ക് ഫാക്ടർ’ ഗ്രൂപ്പിൽ കൂടുതൽ പേരെന്ന് മന്ത്രി,ആരോഗ്യ വകുപ്പിന്റെ പ്ശിശ്ന്ന: ‘റിസ്ക്ക ഫാകത്ർ’ ഗ്രൂപ്പിൽ കൂടുത്തൽ പേരെന്നു മാ്ത്ഐ,66.66666666666666,19.230769230769234,5.61222232430573
Vijayu babu: chodyam cheyyal poortthiyayi,വിജയ് ബാബു: ചോദ്യം ചെയ്യൽ പൂർത്തിയായി,വിജയു ബാബു: ചോദ്യം ചെയ്യൽ പൂർത്തിയായ,40.0,5.405405405405405,26.591479484724946
Edvin vinodu jayimsu mnormyil cheephu jnrl manejr,എഡ്വിൻ വിനോദ് ജയിംസ് മനോരമയിൽ ചീഫ് ജനറൽ മാനേജർ,എഡ്വിൻ വിനോട് ജയിംസസ ന്നോർമിിൽ ചീഫു ജെഎർഎഎ മനേജജ,85.71428571428571,30.434782608695656,3.303164318013806
Heltthu inspektrmarilla; mzhkkala roga prthirodhm palunnu,ഹെൽത്ത് ഇൻസ്പെക്ടർമാരില്ല; മഴക്കാല രോഗ പ്രതിരോധം പാളുന്നു,ഹെൽത്ത് ഇൻസ്പെക്ട്രമാില്ല; എഴഴ്കകള രോഗ പൃർതിരോധ പാലു്നന,66.66666666666666,22.807017543859647,4.854917717073234
Phyl theerppakkl: ophisukal innu thurakkum,ഫയൽ തീർപ്പാക്കൽ: ഓഫിസുകൾ ഇന്നു തുറക്കും,ഫിൽ തീർപ്പക്കകൽ: ഓഫിസുകൾ ഇന്ന് തുറക്കും,60.0,10.256410256410255,6.389431042462725
Shokkettu kuttiyana charinju,ഷോക്കേറ്റ് കുട്ടിയാന ചരിഞ്ഞു,ഷോക്കെറ്റു കുട്ടിയാ ചരിഞ്ഞു,66.66666666666666,10.714285714285714,11.362193664674995
Mukhymnthiyute itpatukl idi anveshikkanam: pi.Si.Jorj,മുഖ്യമന്ത്രിയുടെ ഇടപാടുകൾ ഇഡി അന്വേഷിക്കണം: പി.സി.ജോർജ്,മുഖിംം്്ഇയയയെ ഇട്പത്്്്് ഇടി അന്വേഷിക്കണം: പി.സി.ജോർജ്,60.0,30.909090909090907,11.362193664674995
Treyinile akramam: 2 prthikle kittiyilla; phonukal svicchu oph,ട്രെയിനിലെ അക്രമം: 2 പ്രതികളെ കിട്ടിയില്ല; ഫോണുകൾ സ്വിച്ച് ഓഫ്,ട്രെയിനിലെ അക്രമം: 2 പൃതതിക്ല കിട്ടിയില്ല; ഫോണുകൾ സ്വിച്ചു ഓഫ്,25.0,8.064516129032258,18.092176081223304
Annaanum kuranginum illikkampinte thookkupalm; kattanykku atippaatha,അണ്ണാനും കുരങ്ങിനും ഇല്ലിക്കമ്പിന്റെ തൂക്കുപാലം; കാട്ടാനയ്ക്ക് അടിപ്പാത,എണ്ണാനും കുരങ്ങിനും ഇല്ലിക്കമ്പിന്റെ തൂക്കുപാ; കട്ടന്യ്്്് അടിത്പാത്ത,66.66666666666666,15.492957746478872,8.633400213704503
Nvjatha shishuvinte mrnm: chikithsppizhvennu bndhukkl,നവജാത ശിശുവിന്റെ മരണം: ചികിത്സപ്പിഴവെന്ന് ബന്ധുക്കൾ,ഞ്വ്ജത ശിശുവിന്റെ മെംം: ചികിത്സ്പ്പിഴവെെനന് ബ്ന്കുക്ക,80.0,23.52941176470588,5.372849659117708
Esephai vynatu jillaa kammitti piricchuvittu,എസ്എഫ്ഐ വയനാട് ജില്ലാ കമ്മിറ്റി പിരിച്ചുവിട്ടു,എസെഫൈ വൈനാത്് ജില്ലാ കമ്മിറ്റി പിരിച്ചുവിട്ടു,40.0,15.217391304347828,26.591479484724946
‘vrn illenkil vivahtthinu ‌sadhutha illa’; pttampiyile vivahm niymprshntthil,‘വരൻ ഇല്ലെങ്കിൽ വിവാഹത്തിനു ‌സാധുത ഇല്ല’; പട്ടാമ്പിയിലെ വിവാഹം നിയമപ്രശ്നത്തിൽ,‘വിൺൻ ഇല്ലെങ്കിൽ വിവാഹ്തതിന് ‌സധുുത ഇല്ല’; പ്്്റംപിയിലെ വിവാഹ നിയ്പപപ്്്്്്ിി,75.0,26.923076923076923,3.303164318013808
Ekeji sentar aakramanam: prathi ippozhum ‘jnjathn’,എകെജി സെന്റർ ആക്രമണം: പ്രതി ഇപ്പോഴും ‘അജ്ഞാതൻ’,ഇകേജി സെന്റർ ആക്രമണം: പ്രതി ഇപ്പോഴും ‘ജ്ഞാ്ത്’,33.33333333333333,10.869565217391305,50.813274815461476
"Preeksha onnu, nilvarm plthu; pies‌si prathmika preeksha vivadtthil","പരീക്ഷ ഒന്ന്, നിലവാരം പലത്; പിഎസ്‌സി പ്രാഥമിക പരീക്ഷ വിവാദത്തിൽ","പ്രീക്ഷ ഒന്ന്, നിൽവർ പ്തതത; പീസ്്‌സി പ്രത്മിക പ്രീക്ഷ വിവദ്ത്തിൽ",87.5,25.396825396825395,2.777619034011792
Plasu van prveshnm: apeksha vyazhm muthal,പ്ലസ് വൺ പ്രവേശനം: അപേക്ഷ വ്യാഴം മുതൽ,പ്ലാസു വാ പ്വവേഷ്ംംം: അപേക്ഷ വ്യാഴ് മുതൽ,66.66666666666666,24.324324324324326,4.854917717073234
Mzha thutarum; 6 jillklil oranchu alarttu,മഴ തുടരും; 6 ജില്ലകളിൽ ഓറഞ്ച് അലർട്ട്,എഴഴ തുടരും; 6 ജിൽ്ക്കിൽ ഓരഞ്ചു അലർട്ട്,50.0,21.62162162162162,9.554427922043669
Anithayute vyttil mricchnilyil kndetthiythu irttkkuttikl?,അനിതയുടെ വയറ്റിൽ മരിച്ചനിലയിൽ കണ്ടെത്തിയത് ഇരട്ടക്കുട്ടികൾ?,അനിതയുടെ വൈറ്ടിൽ മൃച്ച്നിലിയിൽ കെണ്ടത്തിയ്ത് ഇർട്റ്ക്കുട്ടിക്ല്?,80.0,25.423728813559322,5.372849659117708
15 perute prbeshn prkhyapiccha‌u; smskrutha srvklashalyil veendum vivadm,15 പേരുടെ പ്രബേഷൻ പ്രഖ്യാപിച്ച‌ു; സംസ്കൃത സർവകലാശാലയിൽ വീണ്ടും വിവാദം,15 പേരുടെ പപബബഷഷൻ പൃഖഖയപിച്ച‌യു; സ്ംസസ്രതത സ്ർാവ്കാലായയയൽൽ വീണ്ടും വിവാദംം,62.5,30.434782608695656,6.500593260343692
Mattu smsthannglil‍ ninnu vrunnvrkku 14 divsm kvarnteen; utthrvirngi,മറ്റു സംസ്ഥാനങ്ങളില്‍ നിന്നു വരുന്നവർക്ക് 14 ദിവസം ക്വാറന്റീൻ; ഉത്തരവിറങ്ങി,മറ്റു സ്സസ്താ്ം്ിിൽ‍ നിന്ന് വൃൺൺവിവ്ക്ക് 14 ഡിവ്സം ക്വർന്ീീൻ; ഉത്ത്വവിങങങിി,75.0,34.66666666666667,3.303164318013808
Kryiletthi mnikkooruklkkullil kunjinu jnmm nalki,കരയിലെത്തി മണിക്കൂറുകൾക്കുള്ളിൽ കുഞ്ഞിനു ജൻമം നൽകി,ക്രിയിലെത്തി മ്നി്കൂൂരകകകകകക്ളളിിൽൽ കുഞ്ഞിന് ജെഎഎഎഎം നൽകകി,100.0,42.0,0
Kovidu badhicchu saudiyil oru mlyali kooti maricchu,കോവിഡ് ബാധിച്ച് സൗദിയിൽ ഒരു മലയാളി കൂടി മരിച്ചു,കോവിട് ബാിിചചചു സൌദിയിൽ ഒരു മമലയലലി കൂടിട മരിച്ചു,71.42857142857143,19.148936170212767,3.9281465090051313
Konniyil ammayeyum mkneyum veetinullil mriccha nilayil kandetthi,കോന്നിയിൽ അമ്മയെയും മകനെയും വീടിനുള്ളിൽ മരിച്ച നിലയിൽ കണ്ടെത്തി,കോന്നിയിൽ അമ്മയേയും മംകനനയയം വീട്ടിളുള്ളി മൃച്ച നിലയിൽ കണ്ടെത്തി,57.14285714285714,15.873015873015872,7.7305517569394535
"Rajytthu 24 manikkoorinite 4,213 rogikal‍; 97 mrnm, ilvukl‍kkoppm aashankayum","രാജ്യത്ത് 24 മണിക്കൂറിനിടെ 4,213 രോഗികള്‍; 97 മരണം, ഇളവുകള്‍ക്കൊപ്പം ആശങ്കയും","രാജ്ത്ത്് 24 മണിക്കൂറിനിറെ 4,213 രോഗികൾ‍; 97 മെംം, ഇൽവുക്‍ക്കോപ്പിം ആശങ്കയും",55.55555555555556,14.285714285714285,3.391326091030751
Boy‌su lokkar‍ room tvisttu; suhrutthinte svbhavmriyan‍ sndeshmycchthu pen‍kutti,ബോയ്‌സ് ലോക്കര്‍ റൂം ട്വിസ്റ്റ്; സുഹൃത്തിന്റെ സ്വഭാവമറിയാന്‍ സന്ദേശമയച്ചത് പെണ്‍കുട്ടി,ബോയ്‌സു ലോക്കാ‍ റൂം ട്വിസ്റ്റു; സുഹൃത്തിന്റെ സ്വഭഭവമമിിൻൻ‍ സ്നഡേഷ്മമചച്ച്് പെൻ‍കുട്ടി,75.0,23.25581395348837,3.303164318013808
Lokdaun‍ thutran‍ kazhiyillennu nirdesham; kootuthal‍ ilvukl prkhyapicchekkum,ലോക്ഡൗണ്‍ തുടരാന്‍ കഴിയില്ലെന്ന് നിർദേശം; കൂടുതല്‍ ഇളവുകൾ പ്രഖ്യാപിച്ചേക്കും,ലോക്ടൌൺ‍ തുട്രൻൻ‍ കഴിയില്ലെന്ന് നിർദേശം; കൂടുത്തൽ‍ ഇൽവുക് പൃഖഖയപിച്ചചേക്കും,71.42857142857143,23.684210526315788,6.985342056580097
Veettil ‍nireekshnm kzhinjal prishodhna aavashyamilla; puthiya margrekha,വീട്ടിൽ ‍നിരീക്ഷണം കഴിഞ്ഞാൽ പരിശോധന ആവശ്യമില്ല; പുതിയ മാർഗരേഖ,വീട്ടിൽ ‍നിരീക്ഷ്ംംം കേഴിഞ്ഞാ പ്ശിശ്ന്ന ആവശ്യമില്ല; പുതിയ മർഗ്രരഖഖ,57.14285714285714,22.950819672131146,7.7305517569394535
Kovidu smooha vyapna ghtttthilekku; chikithsaa prottokkol matti thmizhkm,കോവിഡ് സമൂഹ വ്യാപന ഘട്ടത്തിലേക്ക്; ചികിത്സാ പ്രോട്ടോക്കോൾ മാറ്റി തമിഴകം,കോവിട് സ്മൂഹ വ്യപ്്ന ഘ്്്ത്തിലേേ്്ക്; ചികിത്സാ പ്രോട്ടോക്കോൾ മാ്്ിി ത്മിഴ്ക്,75.0,19.718309859154928,5.873949094699214
Kovidu rogiye rkshikkan mukhavrnm matti; doktarkku kvarnteen nirdesham,കോവിഡ് രോഗിയെ രക്ഷിക്കാൻ മുഖാവരണം മാറ്റി; ഡോക്ടർക്കു ക്വാറന്റീൻ നിർദേശം,കോവിട് രോഗിയെ കക്ഷിക്കൻൻ മുഖവവംംം മാ്്ിി; ഡോക്ടർക്ക് ക്വർന്ീീൻ നിർദേശം,75.0,16.901408450704224,3.303164318013808
Kattupooccha kuruke chati; skoottar marinju vnithaa sabu enjineeyar maricchu,കാട്ടുപൂച്ച കുറുകെ ചാടി; സ്കൂട്ടർ മറിഞ്ഞ് വനിതാ സബ് എൻജിനീയർ മരിച്ചു,കട്ടടുൂൂച്ച കുറുകെ ചതതിി; സ്കൂട്ടർ മറിഞ്ഞു വ്നിതാ സാബു എൻജിനീയർ മരിച്ചു,55.55555555555556,14.705882352941178,6.030725360407769
Mdyvil‍pnykku‌ onlyn kyoo smvidhanm erppetutthan bvrijsu korppreshn,മദ്യവില്‍പനയ്ക്ക്‌ ഓൺലൈൻ ക്യൂ സംവിധാനം ഏർപ്പെടുത്താൻ ബവ്റിജസ് കോർപ്പറേഷൻ,മിിൈവിൽ‍പ്നിയ്ക്കു‌ ഓൺലി ക്യൂ സ്വവവിധ ഏർപ്പെടുത്തൻ ബ്വ്രിജ്സ് കോർപ്പ്രേഷ്,85.71428571428571,31.944444444444443,3.303164318013806
Kampiyil kettiyitta nilayil asthikootam; thelivayi ktthiya kutayum meabyl phonum,കമ്പിയിൽ കെട്ടിയിട്ട നിലയിൽ അസ്ഥികൂടം; തെളിവായി കത്തിയ കുടയും മൊബൈൽ ഫോണും,കമ്പിയിൽ കെട്ടിയിട്ട നിലയിൽ അസ്ഥികൂടം; തെളിവായ ക്ത്തിയ കുട്യും മീബിൽ ഫോണും,44.44444444444444,8.108108108108109,31.55984539112945
Karoor apakatam: chikithsyilayirunna thrushoor svadeshi basu dryvar maricchu,കരൂർ അപകടം: ചികിത്സയിലായിരുന്ന തൃശൂർ സ്വദേശി ബസ് ഡ്രൈവർ മരിച്ചു,കരൂർ അപകടം: ചികിത്സ്യിലയിരുന്ന തൃശൂർ സ്വദേശി ബസസ ഡ്രൈവർ മരിച്ചു,25.0,4.761904761904762,10.173978273092251
