en,ml,pr,WER,CER,BLEU
Roopayute ksheenam keralatthinu nettam,രൂപയുടെ ക്ഷീണം കേരളത്തിനു നേട്ടം,രൂപയുടെ ക്ഷീണം കേരളത്തിന് നേട്ടം,25.0,3.125,18.80301546543197
Piticchukettaam; pevishabaadhaykkethire prathirodham urappikkaam,പിടിച്ചുകെട്ടാം; പേവിഷബാധയ്ക്കെതിരെ പ്രതിരോധം ഉറപ്പിക്കാം,പിട്ിിച്കകെട്ടംം; പേവിഷബാധയ്ക്കെതിരെ പ്രതിരോധം ഉറപ്പിക്കാം,25.0,8.771929824561402,39.76353643835253
Vikhyaatha samvidhaayakan peettar brooku vitavaangi,വിഖ്യാത സംവിധായകൻ പീറ്റർ ബ്രൂക് വിടവാങ്ങി,വിഖ്യാത സംവിധായകൻ പീറ്റർ ബ്രൂക്ക് വിറവാാ്ിി,40.0,12.195121951219512,26.591479484724946
"'tholpicchathinu janangal‍kku nandi, iniyumere puratthuvarum, pinaraayiye raajivaypikkum'","'തോൽപിച്ചതിന് ജനങ്ങള്‍ക്ക് നന്ദി, ഇനിയുമേറെ പുറത്തുവരും, പിണറായിയെ രാജിവയ്പിക്കും'","'തോൽ്ിി്ചത്്ിനന ജനങ്ങൾ‍ക്കു നന്ദി, ഇനിയുമേറെ പുറത്തുവരും, പിണറായിയെ രാജിവയ്പിക്കും'",28.57142857142857,9.75609756097561,61.47881529512643
"Kotikalute jies‌ti nashtaparihaaram ini kittilla; keralavum kutungi,iniyenthu cheyyum?","കോടികളുടെ ജിഎസ്‌ടി നഷ്ടപരിഹാരം ഇനി കിട്ടില്ല; കേരളവും കുടുങ്ങി,ഇനിയെന്ത് ചെയ്യും?","കോട്ടികളുടെ ജീസ്‌ടി നഷ്ടപരിഹാരം ഇനി കിട്ടില്ല; കേരളവും കുടുങ്ങി,ഇനിയെന്ത് ചെയ്യും?",25.0,4.938271604938271,68.03749333171201
Uparaashtrapathi thiranjetuppu: vijnjaapanam innu,ഉപരാഷ്ട്രപതി തിരഞ്ഞെടുപ്പ്: വിജ്ഞാപനം ഇന്ന്,ഉപരാഷ്ട്രപതി തിരഞ്ഞെടുപ്പ്: വിജ്ഞാപനം ഇന്ന്,0.0,0.0,100.0
Vanam samrakshikkaan ini bhoomi baankukal,വനം സംരക്ഷിക്കാൻ ഇനി ഭൂമി ബാങ്കുകൾ,വനം സംരക്ഷിക്കാൻ ഇനി ഭൂമി ബാങ്കുകൾ,0.0,0.0,100.0
Ekeji sentar aakramanam: 4 naal pinnittu; prathiyeppatti soochanayillaathe polees,എകെജി സെന്റർ ആക്രമണം: 4 നാൾ പിന്നിട്ടു; പ്രതിയെപ്പറ്റി സൂചനയില്ലാതെ പൊലീസ്,ഇകേജി സെന്റർ ആക്രമണം: 4 നാൽ പിന്നിട്ടു; പ്രതിയെപ്പറ്റി സൂചനയില്ലാതെ പോലീസ്,33.33333333333333,5.405405405405405,19.96019880774733
"Agnipath: naavikasenayilekku apekshicchathu 10,000 vanithakal","അഗ്നിപഥ്: നാവികസേനയിലേക്ക് അപേക്ഷിച്ചത് 10,000 വനിതകൾ","അഗ്നിപത്ത്: നാവികസേനയിലേക്ക് അപേക്ഷിച്ചച്ത് 10,000 വനിതകൾ",40.0,9.433962264150944,12.574334296829354
Pazhsanal sttaaphile sipiem nominikalute paartti amgathvam ini ekeji sentar braanchil,പഴ്സനൽ സ്റ്റാഫിലെ സിപിഎം നോമിനികളുടെ പാർട്ടി അംഗത്വം ഇനി എകെജി സെന്റർ ബ്രാഞ്ചിൽ,പഴ്സനൽ സ്റ്റാഫിലെ സിപ്ംം നോമിനികളുടെ പാർട്ടി അംഗത്വം ഇനി ഇകേജി സെന്റർ ബ്രാഞ്ചിൽ,20.0,5.063291139240507,35.49481056010053
Mahaaraashtra vishvaasavottu: paranjapole paasaayi shinde; paranjathilum kuranju aghaadi,മഹാരാഷ്ട്ര വിശ്വാസവോട്ട്: പറഞ്ഞപോലെ പാസായി ഷിൻഡെ; പറഞ്ഞതിലും കുറഞ്ഞ് അഘാഡി,മഹാരാഷ്ട്ര വിശ്വാസവോട്ട്: പറഞ്ഞപോലെ പാസായി ഷിന്ടെ; പറഞ്ഞതിലും കുറഞ്ഞു അഘാദി,37.5,6.756756756756757,36.55552228545123
Shaaju kiranine inna‌് chodyam cheyyum,ഷാജ് കിരണിനെ ഇന്ന‌് ചോദ്യം ചെയ്യും,ഷാജു കിരണിനെ ഇന്ന‌് ചോദ്യം ചെയ്യും,20.0,2.941176470588235,66.8740304976422
Karnaataka esai rikrootmentu: 5 koti kozha aaropanatthil edijipi arasttil,കർണാടക എസ്ഐ റിക്രൂട്മെന്റ്: 5 കോടി കോഴ ആരോപണത്തിൽ എഡിജിപി അറസ്റ്റിൽ,കർണാടടക എസി റിക്രൂട്മ്മെന്റ്: 5 കോട്ടി കോഴ ആരോപണത്തിൽ എഡിജിപി അറസ്റ്റിൽ,44.44444444444444,10.44776119402985,31.55984539112945
Inthn embasi surakshaa gaardu vetivacchu maricchu,ഇന്ത്യൻ എംബസി സുരക്ഷാ ഗാർഡ് വെടിവച്ചു മരിച്ചു,ഇന്ത്എൻ എംബസസ സുരക്ഷാ ഗാർഡ് വെടിിച്ചച മരിച്ചു,50.0,11.11111111111111,9.554427922043669
Ekeji sentar aakramanam: poleesinu veezhcha pattiyoyennu parishodhikkaamennu mukhyamanthi,എകെജി സെന്റർ ആക്രമണം: പൊലീസിനു വീഴ്ച പറ്റിയോയെന്ന് പരിശോധിക്കാമെന്ന് മുഖ്യമന്ത്രി,ഇകേജി സെന്റർ ആക്രമണം: പോലീസിന് വീഴ്ച് പട്ടിയോയെന്ന് പരിശോധിക്കാമെന്ന് മുഖ്യമന്ത്ഐ,62.5,11.11111111111111,6.500593260343692
"Puthiya inth, thulya avasarangalute inthyaavum: modi","പുതിയ ഇന്ത്യ, തുല്യ അവസരങ്ങളുടെ ഇന്ത്യയാവും: മോദി","പുതിയ ഇന്ത്, തുല്യ അവസരങ്ങളുടെ ഇന്ത്യാവും: മോദി",33.33333333333333,4.081632653061225,10.266900960803408
Manippur manniticchil: maranam 47 aayi; maricchavaril 28 per terittoriyal aarmiyil ninnullavar,മണിപ്പുർ മണ്ണിടിച്ചിൽ: മരണം 47 ആയി; മരിച്ചവരിൽ 28 പേർ ടെറിട്ടോറിയൽ ആർമിയിൽ നിന്നുള്ളവർ,മണിപ്പൂർ മണ്ണിട്ച്ചിൽൽ: മരണം 47 ആയി; മരിച്ചവരിൽ 28 പേർ ടെറിറ്റോറിയൽ ആർമിയിൽ നിന്നുള്ളവർ,27.27272727272727,5.813953488372093,51.93071778680676
‘silvarlyn paddhathi vegatthilaakkanam’; kendratthinu gavarnarute katthu,‘സിൽവർലൈൻ പദ്ധതി വേഗത്തിലാക്കണം’; കേന്ദ്രത്തിന് ഗവർണറുടെ കത്ത്,‘സിൽവർളിി പദ്ധതി വേഗത്തിലാക്കണം’; കേന്ദ്രത്തിന് ഗവർണരുടെ കത്ത്,33.33333333333333,6.451612903225806,21.711852081087684
Raaji abhyooham thalli phraansisu maarpaappa,രാജി അഭ്യൂഹം തള്ളി ഫ്രാൻസിസ് മാർപാപ്പ,രാജി അഭ്യൂഹം തല്ലി ഫ്രാൻിിസ് മാർപാപ്പ,40.0,8.108108108108109,12.574334296829354
Prathipakshatthinte svantham ekeji sentar!,പ്രതിപക്ഷത്തിന്റെ സ്വന്തം എകെജി സെന്റർ!,പ്രതിപക്ഷത്തിന്റെ സ്വന്തം ഇകേജി സെന്റർ!,25.0,5.128205128205128,18.80301546543197
Shab‌da sandesham puratthu; shuhylaye yuvaakkal shalyam chey‌thirunnu: iruttil‍ thappi polees,ശബ്‌ദ സന്ദേശം പുറത്ത്; ഷുഹൈലയെ യുവാക്കൾ ശല്യം ചെയ്‌തിരുന്നു: ഇരുട്ടില്‍ തപ്പി പൊലീസ്,ഷാബ‌ഡ സന്ദേശം പുറത്ത്; ഷുഹൈലയയ യുവാക്കൽ ശല്യം ചെയ്്‌തിരുന്നു: ഇരുട്ടിൽ‍ തപ്പപ പോലീസ്,70.0,13.095238095238097,4.939382737115372
"Venda, abhyaasavidya; thalavedanayaayi uttharenthyile adhyaapaka aalmaaraattam","വേണ്ട, അഭ്യാസവിദ്യ; തലവേദനയായി ഉത്തരേന്ത്യയിലെ അധ്യാപക ആൾമാറാട്ടം","വേണ്ട, അഭ്യാസവിദ്യ; തലവേദനയായി ഉത്തരെന്ത്യിലെ അധ്യാപക ആൽമാരാറ്ടം",33.33333333333333,7.6923076923076925,21.711852081087684
Thamizhnaattilekku 1.25 laksham  kotiyute nikshepam kooti,തമിഴ്നാട്ടിലേക്ക് 1.25 ലക്ഷം  കോടിയുടെ നിക്ഷേപം കൂടി,തമിഴ്നാട്ടിലേക്ക് 1.25 ലക്ഷം  കോട്ടിയെടെ നിക്ഷേപം കൂടിട,33.33333333333333,7.6923076923076925,21.711852081087684
Keaallatthu kaarukal thammil koottiyiticchu dampathikal maricchu;  randara vayasulla  makalkku guruthara parukku,കൊല്ലത്ത് കാറുകൾ തമ്മിൽ കൂട്ടിയിടിച്ച് ദമ്പതികൾ മരിച്ചു;  രണ്ടര വയസുള്ള  മകൾക്ക് ഗുരുതര പരുക്ക്,കേആള്ലത്തു കാരുകൾ തമ്മിൽ കൂട്ടിയിട്ച്ച് ദമ്പതികൾ മരിച്ചു;  രണ്ടര വയസുള്ള  മകൾക്ക് ഗുരുതര പരുക്കു,36.36363636363637,7.291666666666667,47.987820666906636
Thruppoonitthurayil loriyil bykku iticchu apakatam: 2 yuvaakkal maricchu,തൃപ്പൂണിത്തുറയിൽ ലോറിയിൽ ബൈക്ക് ഇടിച്ച് അപകടം: 2 യുവാക്കൾ മരിച്ചു,തൃപ്പൂണിത്തുരയില് ലോറിയിൽ ബൈക്കു ഇടിച്ചച അപകടം: 2 യുവാക്കൽ മരിച്ചു,50.0,9.230769230769232,6.985342056580097
"Niyamasabhayil puramthirinju ninnu, ezhunnettu natannu; chittharanjjanu speekkarute  vimarshanam","നിയമസഭയിൽ പുറംതിരിഞ്ഞ് നിന്നു, എഴുന്നേറ്റു നടന്നു; ചിത്തരഞ്ജന് സ്പീക്കറുടെ  വിമർശനം","നിയമസഭയിൽ പുറംതിരിഞ്ഞ് നിന്ന്, എഴുന്നേറ്റ് നടന്ന്; ചിത്തരഞ്ഞന് സ്പീക്കറുടെ  വിമർശനം",50.0,4.819277108433735,8.307018474412793
"Pinaraayi vijayan, ningaloru ‘gloriphydu koti suni’ maathramaan: sudhaakaran","പിണറായി വിജയൻ, നിങ്ങളൊരു ‘ഗ്ലോറിഫൈഡ് കൊടി സുനി’ മാത്രമാണ്: സുധാകരൻ","പിണറായി വിജയൻ, നിങ്ങളൊരു ‘ഗ്ലോറിഫിഡുട കോട്ടി സുനി’ മാത്രമാണ്: സുധാകരൻ",25.0,9.090909090909092,23.119742295813953
Videshamalayaalikal‍kku naattil‍ krushibhoomi  vaangaamo; vaangiyavar‍ vil‍kkendivarumo?,വിദേശമലയാളികള്‍ക്ക് നാട്ടില്‍ കൃഷിഭൂമി  വാങ്ങാമോ; വാങ്ങിയവര്‍ വില്‍ക്കേണ്ടിവരുമോ?,വിദേശമലയാളികൾ‍ക്കു നാട്ടിൽ‍ കൃഷിഭൂമി  വാങ്ങാമോ; വാങ്ങിയവർ‍ വിൽ‍ക്കേണ്ടിവരുമോ?,66.66666666666666,11.11111111111111,8.633400213704503
Sthreedhana tharkkam: bharthrumaathaavu theekkolli kondu yuvathiyute mukhatthaticchu,സ്ത്രീധന തർക്കം: ഭർതൃമാതാവ് തീക്കൊള്ളി കൊണ്ട് യുവതിയുടെ മുഖത്തടിച്ചു,സ്ത്രീധന തർക്കം: ഭർതൃമുമാവവ തീക്കൊള്ളി കൊണ്ട് യുവതിയുടെ മുഖത്തടിച്ചു,14.285714285714285,4.411764705882353,48.8923022434901
